umid_inst,pto_orvalho_inst,pressao,radiacao,vento_vel,temp_inst
90.0,19.6,925.2,-2.606,1.3,21.2
90.0,19.7,925.2,-2.685,1.6,21.4
90.0,19.6,925.2,-3.009,2.1,21.4
92.0,19.7,925.7,-3.421,1.0,21.1
90.0,19.7,926.4,51.944,0.6,21.4
83.0,19.0,927.0,259.215,2.5,22.0
74.0,18.4,927.1,964.419,3.2,23.3
70.0,18.8,927.2,1674.216,2.5,24.6
58.0,17.7,927.0,3051.735,3.8,26.5
58.0,17.8,926.5,2466.113,3.1,26.8
58.0,17.9,925.4,2171.549,3.0,27.0
55.0,17.7,924.3,1272.549,3.0,27.6
50.0,16.5,923.6,1124.293,2.0,27.8
51.0,16.4,922.7,923.091,4.1,27.5
58.0,17.4,923.0,386.179,3.2,26.4
64.0,18.4,923.4,127.328,1.2,25.6
81.0,19.6,923.9,3.668,0.1,23.1
84.0,20.1,924.4,-1.282,3.4,23.0
81.0,19.5,925.5,0.418,2.2,22.8
68.0,17.3,925.9,-3.047,2.0,23.6
69.0,17.0,926.1,-2.92,2.4,23.0
71.0,17.2,925.9,-2.416,2.2,22.7
74.0,17.4,925.2,-2.649,3.7,22.3
80.0,18.1,924.6,-2.47,3.1,21.6
76.0,17.1,924.2,-2.983,3.1,21.4
78.0,16.8,924.2,-3.13,2.8,20.8
78.0,16.3,924.6,-2.908,2.8,20.4
79.0,16.2,925.1,-2.709,2.3,19.9
80.0,16.2,925.8,130.456,3.3,19.9
73.0,15.8,926.4,531.952,3.1,20.7
64.0,15.9,926.8,1042.481,2.8,23.0
60.0,15.5,926.9,1878.125,3.4,23.8
51.0,15.7,926.7,3475.41,3.9,26.7
50.0,15.7,926.1,2538.389,2.9,27.1
44.0,14.7,925.5,2179.765,2.5,28.3
43.0,14.8,924.5,2240.735,2.3,28.5
40.0,14.3,923.5,1793.054,2.8,29.4
41.0,13.9,923.1,522.615,2.8,28.3
42.0,14.0,922.9,218.271,2.6,28.1
43.0,14.0,923.4,200.811,3.3,27.6
47.0,14.1,923.9,16.697,4.1,26.4
53.0,14.5,924.7,-3.505,4.6,24.9
57.0,14.8,925.7,-3.54,2.6,23.9
61.0,15.2,926.2,-3.54,2.9,23.2
75.0,17.3,926.7,-3.54,3.6,21.9
78.0,17.3,926.3,-3.54,3.0,21.2
79.0,17.2,926.0,-3.54,2.5,21.1
80.0,17.2,925.4,-3.538,1.9,20.8
83.0,17.6,924.8,-3.512,1.7,20.6
81.0,17.3,924.5,-3.392,2.7,20.6
82.0,17.4,925.0,-3.531,1.9,20.6
82.0,17.4,925.4,-2.7,2.3,20.6
83.0,17.6,926.0,56.97,2.9,20.7
80.0,17.3,926.9,119.432,2.2,20.8
70.0,16.4,927.4,570.206,3.4,22.0
67.0,16.2,927.7,825.044,3.1,22.6
63.0,16.4,927.6,1074.397,2.8,23.9
58.0,16.6,927.2,1524.962,3.0,25.5
56.0,16.6,926.3,1942.449,3.2,26.0
51.0,15.8,925.4,2072.202,3.1,26.9
47.0,15.4,924.4,2414.182,3.1,27.8
48.0,15.5,923.8,1674.604,3.9,27.6
50.0,15.7,923.6,856.046,4.3,27.2
51.0,15.8,924.1,1096.618,4.3,26.8
58.0,16.4,924.8,170.252,3.5,25.3
61.0,16.4,925.7,-3.54,2.3,24.3
62.0,16.3,926.5,-3.52,2.4,23.9
64.0,16.1,926.8,-3.534,2.5,23.2
69.0,16.3,927.2,-3.516,2.2,22.3
72.0,16.4,927.1,-3.54,2.1,21.7
75.0,16.6,926.7,-3.54,2.1,21.2
79.0,16.9,925.9,-3.54,1.9,20.6
82.0,17.2,925.5,-3.369,2.0,20.3
81.0,17.2,925.6,-2.998,2.3,20.5
80.0,16.7,926.0,-2.982,2.9,20.3
80.0,16.4,926.3,-3.54,2.4,20.0
80.0,16.8,927.0,127.386,2.1,20.3
76.0,16.8,927.8,734.389,2.7,21.2
72.0,16.5,928.2,553.785,2.9,21.8
64.0,17.0,928.4,1591.584,3.0,24.4
56.0,16.3,928.1,2522.61,3.5,25.6
52.0,15.5,927.7,2861.468,2.8,26.2
51.0,15.6,927.1,1537.715,3.5,26.7
49.0,15.7,926.1,1734.589,2.6,27.2
44.0,14.9,925.1,2336.034,2.2,28.3
43.0,14.6,924.4,1861.351,3.1,28.5
45.0,14.9,924.3,367.992,2.4,27.8
45.0,14.9,924.4,273.19,3.0,27.9
51.0,15.6,925.2,83.968,3.8,26.4
57.0,15.7,926.1,-3.54,3.8,24.9
60.0,15.8,926.8,-3.54,3.3,24.0
63.0,16.0,927.2,-3.54,2.9,23.6
65.0,16.0,927.4,-3.54,2.7,23.0
67.0,16.3,927.4,-3.54,2.9,22.6
74.0,17.2,926.8,-3.54,2.6,21.9
75.0,17.0,926.4,-3.54,3.0,21.6
77.0,16.5,926.1,-3.54,2.7,20.6
79.0,16.3,925.8,-3.54,3.1,20.0
80.0,16.4,926.4,-3.51,3.8,20.0
79.0,15.9,926.7,-3.54,3.9,19.8
78.0,15.9,927.3,111.847,4.6,19.8
74.0,16.0,928.5,457.536,3.8,20.7
68.0,15.9,929.2,954.745,3.0,22.0
62.0,16.1,929.1,1405.198,3.6,23.9
55.0,16.3,928.8,2951.444,3.3,26.2
53.0,15.8,928.3,2566.758,3.3,26.3
49.0,15.8,927.5,2055.685,2.8,27.7
45.0,15.0,926.4,2840.993,2.6,28.1
43.0,14.9,925.5,2038.695,3.2,28.6
41.0,14.9,924.7,1431.82,2.7,29.5
44.0,15.2,924.6,1365.77,3.7,28.8
43.0,14.9,924.9,881.743,2.6,28.7
48.0,15.3,925.3,135.512,3.4,27.0
53.0,15.5,926.1,-3.54,3.8,25.8
56.0,15.4,926.7,-3.54,3.1,24.8
59.0,15.2,927.4,-3.54,2.3,23.7
64.0,15.4,927.7,-3.48,1.7,22.6
68.0,15.7,927.2,-3.54,2.0,21.9
71.0,15.8,926.5,-3.54,1.8,21.4
72.0,15.8,925.9,-3.54,2.6,20.9
78.0,16.1,925.1,-3.54,2.2,20.2
82.0,16.4,925.4,-3.54,1.6,19.6
85.0,16.6,925.6,-3.54,2.2,19.1
87.0,16.8,925.9,-3.54,1.6,19.0
85.0,17.4,926.3,123.606,2.2,20.0
73.0,17.6,926.8,924.395,3.7,22.7
61.0,16.8,927.3,1928.508,2.9,24.7
52.0,16.1,927.3,2711.802,3.0,26.8
44.0,15.8,926.9,3360.407,2.8,29.5
39.0,14.6,926.2,3557.901,1.5,29.9
32.0,13.6,925.1,3877.674,1.3,32.3
32.0,13.6,924.1,1993.299,1.4,32.2
28.0,12.6,923.1,2782.703,1.1,33.5
26.0,11.9,922.0,2831.107,1.7,34.1
29.0,12.1,921.6,1637.629,1.7,32.4
30.0,12.9,921.5,386.087,2.8,32.6
38.0,14.8,922.2,219.39,3.5,30.8
44.0,15.6,923.2,-3.469,3.7,29.2
49.0,16.0,924.1,-3.54,2.6,27.8
54.0,16.4,925.1,-3.54,2.1,26.5
57.0,16.4,925.2,-3.54,2.2,25.4
59.0,16.4,924.8,-3.54,1.7,24.8
60.0,16.4,924.6,-3.54,1.8,24.7
65.0,16.5,924.0,-3.54,1.6,23.5
69.0,16.5,923.3,-3.54,1.4,22.5
71.0,16.4,922.7,-3.54,1.7,21.9
73.0,16.4,923.2,-3.54,1.7,21.5
75.0,16.3,923.5,-3.54,1.7,20.9
78.0,17.3,924.2,170.018,2.9,21.3
74.0,17.9,925.8,445.087,1.9,22.7
64.0,17.5,926.2,1488.632,1.6,24.6
57.0,16.9,926.4,1478.218,2.1,26.0
48.0,16.2,926.2,2071.979,1.1,28.3
45.0,15.7,926.0,2161.914,3.3,28.8
38.0,14.3,925.2,2072.401,3.9,30.1
36.0,14.6,924.3,2593.969,2.8,31.7
33.0,13.4,923.3,2389.913,2.8,31.6
33.0,13.3,922.7,2244.885,2.9,31.8
35.0,13.6,922.9,1215.271,3.2,30.8
37.0,14.1,922.9,487.814,2.6,30.5
39.0,14.2,923.3,59.866,1.5,29.5
63.0,17.3,924.6,-1.166,4.5,24.8
68.0,18.1,925.2,-3.421,3.5,24.3
69.0,18.3,926.0,-3.479,2.7,24.4
69.0,18.1,926.4,-3.529,3.5,24.3
74.0,18.5,926.2,-3.447,3.1,23.4
76.0,18.5,925.8,-3.378,2.2,22.9
78.0,18.2,925.0,-3.54,1.9,22.3
78.0,18.1,924.4,-3.54,1.6,22.0
80.0,18.0,924.1,-3.54,2.2,21.6
81.0,17.9,924.6,-3.54,2.2,21.4
81.0,17.7,924.9,-3.54,2.0,21.1
81.0,18.1,926.0,132.484,2.4,21.4
73.0,18.2,926.6,801.018,2.7,23.3
68.0,18.0,927.0,1197.749,3.1,24.2
63.0,17.9,927.0,1451.036,2.5,25.4
56.0,17.9,926.9,2137.73,2.2,27.5
57.0,17.9,926.4,1293.704,3.1,27.1
51.0,17.3,925.4,1217.078,2.6,28.5
42.0,16.5,923.8,2459.932,2.6,30.8
41.0,16.1,922.8,2748.877,3.9,30.8
38.0,14.7,922.1,1103.053,2.1,30.8
87.0,19.3,923.0,127.561,6.1,21.6
95.0,20.0,924.4,9.389,2.0,20.8
95.0,20.3,924.7,-1.423,1.7,21.0
94.0,19.7,925.6,-1.504,2.0,20.7
94.0,19.6,926.3,-1.755,2.4,20.6
93.0,19.5,926.5,-2.103,2.9,20.6
94.0,19.4,926.9,-1.569,3.1,20.5
94.0,19.4,926.8,-1.02,3.5,20.4
92.0,19.3,925.8,-0.823,2.7,20.6
86.0,18.5,925.2,0.604,2.9,20.9
88.0,18.8,925.1,1.252,1.4,20.8
88.0,18.7,924.7,-0.421,2.1,20.7
88.0,18.6,925.1,-1.748,1.6,20.6
88.0,18.6,926.0,-2.787,0.2,20.6
85.0,18.4,926.7,45.367,1.6,21.0
84.0,18.7,927.3,249.137,1.2,21.5
81.0,18.7,928.0,767.964,1.6,22.3
75.0,19.1,928.3,1789.257,2.9,23.8
75.0,19.4,928.5,1033.923,1.8,24.2
73.0,20.0,928.0,1202.963,2.7,25.1
66.0,19.4,927.1,2523.515,2.8,26.3
62.0,19.8,925.9,3036.717,2.7,27.9
61.0,19.6,924.9,1666.172,2.1,27.8
57.0,18.9,924.5,978.157,2.0,28.1
54.0,18.2,924.1,1194.109,2.5,28.5
92.0,16.8,925.5,169.788,6.5,18.1
89.0,18.8,925.4,81.999,1.7,20.6
88.0,19.3,926.0,-2.662,1.1,21.4
82.0,18.5,926.7,-1.212,1.8,21.8
87.0,19.7,926.8,-0.975,1.5,21.9
86.0,19.6,927.3,0.443,2.2,22.0
85.0,19.8,927.0,-0.415,2.8,22.4
87.0,19.8,926.7,-1.504,2.5,22.1
89.0,19.9,926.2,-1.634,2.8,21.7
88.0,19.6,926.0,-2.588,2.8,21.7
83.0,19.1,925.8,-2.181,2.5,22.0
85.0,19.1,926.0,-3.408,2.8,21.6
86.0,19.0,925.8,-3.328,3.0,21.5
87.0,19.2,926.8,58.382,3.1,21.6
81.0,19.7,927.8,543.971,2.4,23.1
78.0,19.8,928.5,1392.334,2.6,23.9
76.0,19.5,929.0,716.28,3.1,24.0
71.0,19.6,928.9,2399.775,4.6,25.2
68.0,19.8,928.2,2546.453,3.7,26.1
67.0,19.4,928.0,2877.419,3.7,26.1
64.0,18.7,927.2,2605.986,3.2,26.2
62.0,18.6,926.7,1350.866,3.0,26.4
60.0,18.4,926.1,1178.124,2.8,26.9
62.0,19.1,925.7,798.504,2.2,27.1
63.0,19.0,926.1,593.851,2.7,26.6
67.0,19.1,926.3,103.856,2.5,25.5
70.0,18.9,926.6,-3.538,3.2,24.8
73.0,18.8,927.7,-3.54,2.7,23.8
78.0,18.8,928.3,-3.54,2.9,22.9
81.0,18.9,928.7,-3.54,3.0,22.4
80.0,18.8,928.3,-3.483,3.1,22.3
80.0,18.6,927.6,-3.496,3.5,22.2
78.0,18.4,927.1,-3.482,3.7,22.3
81.0,18.4,926.5,-3.474,3.3,21.8
82.0,18.3,926.4,-3.403,3.9,21.6
86.0,18.4,926.5,-3.538,4.3,20.8
88.0,18.3,927.1,-3.521,3.3,20.4
85.0,18.2,927.8,141.413,3.4,20.9
81.0,18.5,929.5,710.346,1.9,22.0
74.0,18.4,929.9,846.644,2.3,23.2
74.0,18.1,930.6,799.077,3.6,22.9
63.0,17.7,930.2,1715.276,3.8,25.3
58.0,17.1,929.9,2335.667,3.0,26.2
49.0,16.4,928.9,3945.754,3.0,28.1
44.0,15.4,927.8,3545.233,2.3,29.0
40.0,14.8,927.1,2415.671,2.8,29.6
40.0,14.3,926.5,2058.498,2.3,29.1
43.0,15.3,926.4,1410.089,2.2,29.3
45.0,15.0,926.6,718.839,3.4,27.9
49.0,14.9,926.9,58.226,3.0,26.7
58.0,15.6,928.2,-3.54,2.8,24.6
62.0,15.8,928.4,-3.54,2.4,23.5
64.0,15.6,928.7,-3.48,2.3,22.7
68.0,15.6,928.5,-3.54,2.7,21.9
66.0,15.0,927.7,-3.54,3.3,21.6
71.0,15.0,927.4,-3.54,3.3,20.4
77.0,15.7,927.4,-3.54,3.4,19.8
81.0,16.1,927.9,-3.54,2.9,19.4
83.0,16.1,928.0,-3.54,3.1,19.1
83.0,16.0,928.3,-3.54,3.3,18.9
82.0,16.1,928.9,137.906,3.4,19.3
80.0,16.9,929.5,785.294,4.4,20.5
74.0,17.3,930.0,893.917,3.6,22.1
64.0,16.4,930.2,1760.717,4.3,23.7
56.0,16.5,929.7,2671.751,4.0,26.0
52.0,16.5,929.0,2967.851,4.2,27.4
46.0,15.7,928.2,3356.37,3.6,28.4
41.0,14.9,927.2,3473.273,3.6,29.5
39.0,14.2,926.4,2612.647,3.2,29.5
36.0,13.1,925.6,1827.264,3.3,30.0
39.0,14.4,925.3,1390.9,2.4,29.9
40.0,13.9,925.6,739.448,3.0,28.8
43.0,14.0,925.9,218.563,2.4,27.7
52.0,15.7,926.8,-3.54,3.4,26.2
57.0,16.1,927.6,-3.54,3.2,25.1
62.0,16.4,927.9,-3.54,2.5,24.0
68.0,16.6,928.0,-3.54,1.7,22.8
70.0,16.5,927.6,-3.54,1.9,22.2
74.0,16.7,927.2,-3.54,2.0,21.5
79.0,17.7,926.8,-3.54,3.2,21.5
82.0,17.6,926.7,-3.54,2.1,20.8
84.0,17.5,926.6,-3.54,1.7,20.3
85.0,17.3,926.8,-3.54,1.9,19.9
86.0,17.1,927.0,-3.54,2.3,19.5
79.0,16.4,927.0,121.62,3.3,20.2
73.0,16.2,927.7,863.25,4.8,21.2
65.0,16.2,928.0,1835.181,4.9,23.1
56.0,16.3,928.3,2703.162,4.0,25.7
51.0,15.7,927.9,3396.301,4.6,26.7
43.0,15.5,927.2,3800.5,3.2,29.3
38.0,14.0,926.4,3903.418,3.3,29.8
35.0,13.7,925.4,3687.565,2.5,31.2
32.0,13.3,924.4,3230.39,2.3,32.3
29.0,12.0,923.6,2667.133,3.3,32.1
31.0,12.4,923.3,1266.1,2.2,31.8
31.0,11.9,923.4,944.661,3.3,31.1
34.0,11.8,923.8,174.057,3.9,29.3
43.0,14.0,924.8,-3.54,3.6,27.6
48.0,14.3,925.8,-3.54,3.5,26.3
50.0,14.3,926.2,-3.54,2.6,25.3
55.0,14.4,926.7,-3.48,2.1,24.2
57.0,14.5,926.4,-3.54,1.8,23.3
61.0,14.7,925.7,-3.54,2.2,22.6
65.0,15.2,924.9,-3.54,2.5,22.1
74.0,16.3,924.8,-3.54,2.7,21.2
81.0,17.0,925.1,-3.54,2.5,20.5
82.0,17.0,925.1,-3.54,2.9,20.2
84.0,16.9,925.5,-3.54,2.6,19.7
83.0,17.1,926.3,88.812,3.5,20.1
76.0,17.4,926.7,752.058,3.2,21.9
67.0,17.0,927.3,1484.423,3.4,23.4
57.0,16.9,927.2,2274.835,3.5,26.0
49.0,16.5,927.1,3175.753,2.2,28.1
46.0,16.2,926.8,3140.87,2.3,28.9
45.0,16.1,926.3,2465.561,0.3,29.3
41.0,15.6,925.5,2150.172,1.0,30.4
41.0,15.3,924.6,1913.988,1.7,29.9
40.0,15.6,923.8,1558.712,2.2,30.7
40.0,14.6,924.2,929.821,1.6,29.8
38.0,13.9,924.3,380.77,1.2,29.6
44.0,15.5,924.8,95.682,1.8,28.8
49.0,16.1,925.3,-3.54,2.4,27.8
52.0,16.2,926.3,-3.54,2.6,26.9
57.0,16.6,927.0,-3.54,2.5,25.8
61.0,16.8,927.1,-3.48,2.3,24.9
63.0,16.9,927.4,-3.54,1.7,24.4
66.0,17.0,926.5,-3.54,1.5,23.8
68.0,16.9,925.8,-3.538,1.7,23.2
69.0,17.0,925.8,-3.535,3.2,23.1
75.0,17.7,925.5,-3.246,3.3,22.3
80.0,18.2,925.6,-3.422,4.0,21.7
81.0,18.2,926.1,-3.48,3.0,21.6
80.0,18.2,926.7,36.274,2.9,21.8
89.0,19.0,927.4,109.0,2.5,21.0
88.0,19.3,927.9,294.787,1.8,21.3
82.0,19.2,928.4,685.116,2.0,22.4
80.0,19.2,928.1,1166.218,2.8,22.9
70.0,19.0,927.7,1639.474,2.4,24.7
61.0,19.0,926.9,2606.178,2.0,27.2
55.0,17.7,925.9,1405.273,2.3,27.4
59.0,18.5,925.1,859.202,2.0,27.1
57.0,18.2,924.8,1068.157,3.5,27.3
65.0,17.1,925.3,734.221,5.3,24.1
72.0,17.8,925.6,300.1,4.6,23.2
77.0,18.1,926.1,48.456,4.6,22.3
73.0,16.9,926.6,-3.099,4.0,21.9
71.0,16.3,927.0,-3.381,3.4,21.7
76.0,17.4,927.1,-3.21,3.3,21.9
84.0,18.1,927.5,-3.363,3.3,21.0
86.0,18.0,926.9,-3.479,3.0,20.5
86.0,18.4,926.6,-1.861,2.5,20.8
85.0,17.8,925.8,-2.119,3.3,20.4
83.0,17.4,925.4,-2.674,3.2,20.4
90.0,18.0,926.1,-2.094,2.8,19.7
92.0,18.4,925.9,-3.266,3.1,19.8
93.0,18.6,926.9,-3.262,1.8,19.9
92.0,18.7,927.8,62.476,2.9,20.0
89.0,19.0,928.9,429.455,1.4,20.9
83.0,18.5,929.4,772.715,1.5,21.4
78.0,19.1,929.6,1476.767,1.4,23.2
71.0,18.2,929.4,2907.643,1.7,23.7
70.0,18.1,929.2,1129.257,1.6,23.9
89.0,19.9,928.9,689.802,2.7,21.8
86.0,20.1,927.7,1432.561,2.9,22.5
75.0,19.0,926.4,2033.944,2.5,23.6
65.0,18.4,925.2,2151.843,2.0,25.5
66.0,18.6,924.4,531.032,1.9,25.4
68.0,18.8,924.3,295.342,1.0,25.2
72.0,18.8,924.7,88.366,0.9,24.1
78.0,18.8,925.1,-3.54,0.0,22.9
79.0,18.6,925.9,-3.54,0.9,22.4
82.0,18.5,926.5,-3.54,0.0,21.6
81.0,18.2,926.6,-3.54,0.9,21.5
85.0,18.2,926.2,-3.54,1.6,20.9
86.0,18.1,925.6,-3.54,1.5,20.6
86.0,17.8,925.2,-3.54,1.4,20.3
90.0,18.1,925.1,-3.537,1.7,19.8
89.0,18.4,925.1,-3.295,1.6,20.3
88.0,18.4,925.5,-3.317,2.5,20.5
90.0,18.4,926.1,-3.523,2.0,20.1
90.0,18.7,926.8,88.712,1.9,20.4
82.0,19.1,927.6,653.832,2.3,22.2
76.0,19.1,928.0,1427.117,2.3,23.5
71.0,19.3,928.3,1486.821,1.7,24.9
61.0,19.3,927.9,3273.707,2.4,27.4
48.0,16.8,927.5,3522.772,1.8,28.8
40.0,15.8,926.5,3786.075,1.4,30.8
43.0,16.7,925.4,2192.522,1.1,30.7
41.0,16.5,924.3,2952.792,2.7,31.5
40.0,15.7,923.7,1195.437,2.3,30.8
49.0,17.2,923.4,1177.754,5.4,28.9
48.0,16.6,923.7,587.69,2.4,28.7
50.0,16.5,924.1,28.401,0.7,27.8
61.0,18.0,924.7,-3.54,0.2,26.3
61.0,18.2,925.9,-3.429,1.5,26.3
88.0,19.9,927.0,-2.966,2.4,22.0
84.0,19.7,926.8,-3.246,2.7,22.5
85.0,19.5,926.4,-0.087,1.8,22.1
83.0,19.3,926.2,-2.222,0.6,22.3
90.0,20.0,925.7,-2.857,0.0,21.7
90.0,20.0,925.1,-3.073,2.4,21.7
88.0,19.6,925.0,-2.229,1.7,21.6
88.0,19.6,925.4,-2.403,2.1,21.6
87.0,19.6,925.8,-2.858,1.4,21.8
90.0,20.0,926.8,49.44,1.9,21.8
86.0,20.0,927.4,306.237,2.0,22.5
80.0,19.8,927.6,915.387,3.2,23.4
73.0,19.8,927.9,2044.235,1.6,25.0
72.0,20.1,927.9,1060.765,0.7,25.5
61.0,19.6,927.2,1693.693,1.4,27.7
54.0,17.9,926.0,2333.41,2.7,28.2
49.0,17.1,924.7,2336.202,1.9,28.9
52.0,17.8,923.7,902.3,2.5,28.6
50.0,17.6,923.3,784.731,3.0,29.0
56.0,18.0,923.2,428.334,0.7,27.7
50.0,17.2,923.4,347.784,0.0,28.5
57.0,17.5,924.3,40.782,4.0,26.7
56.0,16.7,925.0,-1.795,2.2,26.0
77.0,18.5,926.3,-3.446,1.3,22.8
83.0,19.0,926.6,-3.535,1.1,22.0
71.0,18.6,926.7,-1.576,1.6,24.3
73.0,18.9,926.1,-3.378,1.7,24.0
77.0,19.1,925.6,-1.327,1.3,23.5
75.0,18.9,925.6,1.588,2.3,23.6
80.0,19.2,925.8,0.703,0.8,22.9
82.0,19.3,925.7,-1.653,0.0,22.5
81.0,19.1,925.7,-1.694,0.0,22.4
86.0,19.3,926.0,-3.308,1.0,21.8
84.0,19.5,926.9,63.881,1.4,22.4
74.0,19.0,927.7,739.136,2.9,24.0
70.0,19.0,928.0,1659.346,2.5,24.9
68.0,18.5,928.3,2307.964,2.6,24.9
63.0,19.0,928.2,2643.622,2.6,26.6
57.0,18.0,927.8,2764.81,3.2,27.4
53.0,17.7,926.8,2515.331,3.3,28.2
47.0,17.0,925.8,2733.537,3.2,29.5
46.0,16.6,924.9,2416.827,2.6,29.5
77.0,19.9,924.9,851.248,4.8,24.1
73.0,19.5,924.6,524.803,1.7,24.7
72.0,19.0,925.1,310.213,2.2,24.4
73.0,18.5,925.6,40.921,2.3,23.6
93.0,19.4,926.7,-2.014,0.7,20.5
95.0,19.9,927.5,-2.145,0.7,20.8
95.0,19.7,928.1,-1.982,0.1,20.6
95.0,19.8,927.9,-2.724,1.4,20.6
94.0,19.5,927.6,-2.251,1.8,20.5
94.0,19.3,927.3,-1.688,0.8,20.4
95.0,19.7,926.8,-2.739,0.4,20.6
95.0,20.0,926.3,-2.007,1.3,20.8
95.0,20.0,926.1,-1.936,2.0,20.7
96.0,20.0,926.1,-2.049,2.0,20.8
95.0,20.0,926.4,-2.144,1.6,20.8
92.0,19.6,927.3,37.236,2.2,21.0
86.0,18.8,928.0,224.71,2.6,21.2
83.0,18.4,928.3,565.925,3.5,21.5
80.0,18.3,928.8,907.823,3.4,21.9
78.0,18.0,928.9,651.596,3.4,22.1
69.0,18.2,928.4,1648.444,2.1,24.2
60.0,17.4,927.5,2258.62,2.7,25.6
58.0,17.1,926.1,2130.993,3.1,25.8
57.0,17.1,924.9,1915.034,2.4,26.3
55.0,16.8,924.1,1931.088,2.3,26.7
53.0,16.6,923.7,801.402,2.1,26.9
53.0,16.2,923.6,578.408,2.3,26.6
59.0,16.8,923.9,100.414,1.0,25.4
63.0,17.0,924.4,-3.538,1.0,24.4
68.0,17.4,924.6,-3.54,1.3,23.7
70.0,17.4,925.0,-3.54,0.8,23.1
73.0,17.7,925.2,-3.175,1.1,22.7
72.0,17.0,924.8,-3.334,1.6,22.4
72.0,17.0,924.5,-2.759,1.3,22.3
71.0,16.9,924.1,-2.451,2.7,22.4
79.0,17.9,923.9,-2.921,1.7,21.8
83.0,18.4,923.7,-3.531,1.4,21.4
83.0,18.3,923.9,-3.328,1.5,21.4
84.0,18.2,924.2,-3.308,0.6,21.0
84.0,18.2,924.7,69.759,1.3,21.1
75.0,17.0,925.8,490.497,1.8,21.6
73.0,17.5,926.5,786.501,1.2,22.5
65.0,16.9,927.1,1715.87,2.0,24.0
65.0,17.5,927.1,1934.254,1.8,24.6
66.0,18.1,927.0,1948.291,1.0,24.8
62.0,18.0,926.4,1594.339,1.5,25.9
57.0,17.7,925.4,3040.536,1.5,27.0
50.0,17.6,924.6,2696.812,0.8,29.0
52.0,17.2,923.9,1146.881,1.1,27.8
50.0,16.6,923.8,837.163,0.9,27.9
53.0,16.9,924.2,264.816,1.1,27.2
60.0,18.0,924.4,25.209,0.8,26.3
61.0,17.7,924.9,-3.418,0.0,25.7
68.0,18.2,925.0,-3.54,0.3,24.5
74.0,18.5,925.5,-3.54,0.7,23.4
76.0,18.3,926.0,-3.54,1.6,22.6
76.0,17.9,925.9,-3.54,2.4,22.4
74.0,17.7,925.7,-2.801,2.6,22.5
78.0,17.9,925.3,-2.587,2.4,22.0
79.0,18.1,925.3,-2.092,2.6,21.9
77.0,17.7,925.2,-3.146,2.9,21.9
78.0,17.7,925.4,-2.242,3.4,21.8
78.0,17.6,925.6,-2.441,3.6,21.6
79.0,18.0,925.9,111.583,2.8,21.7
71.0,18.0,926.7,892.239,3.1,23.5
69.0,17.9,927.2,1518.911,2.9,23.9
62.0,17.6,927.1,2238.549,2.9,25.5
53.0,16.9,926.7,2504.12,1.7,27.2
50.0,17.2,926.1,3066.838,1.3,28.8
49.0,17.5,925.2,2868.668,1.9,29.5
44.0,16.3,924.1,2549.198,0.6,29.8
40.0,15.4,923.2,2436.774,0.8,30.5
43.0,16.2,922.4,1587.633,1.0,30.3
42.0,16.1,921.9,1187.756,1.9,30.3
50.0,17.2,922.5,390.127,2.6,28.6
53.0,17.1,923.0,54.119,3.5,27.6
57.0,17.6,923.6,-3.175,2.5,26.9
58.0,17.4,924.1,-3.507,3.0,26.3
61.0,17.5,924.7,-3.54,2.3,25.5
64.0,17.7,925.4,-3.537,1.6,24.8
65.0,17.5,925.0,-3.535,1.9,24.5
62.0,16.7,925.1,-3.341,3.3,24.5
69.0,17.2,924.8,-3.189,2.8,23.4
71.0,17.7,924.7,-3.473,2.9,23.1
73.0,17.4,924.7,-2.752,3.8,22.5
74.0,17.1,925.3,-3.535,3.1,22.0
72.0,16.0,925.8,-3.515,2.6,21.3
68.0,15.1,926.6,92.96,2.9,21.2
65.0,15.6,927.2,699.578,3.4,22.6
61.0,15.9,927.5,1612.718,3.8,23.9
56.0,15.4,927.8,2908.658,4.0,24.9
57.0,16.6,927.6,2488.461,3.4,25.9
49.0,15.3,927.0,2390.614,3.0,27.1
48.0,15.6,926.7,2852.298,2.9,27.8
48.0,15.2,926.0,2026.353,4.8,27.2
47.0,15.3,925.4,2353.806,3.6,27.6
46.0,14.8,924.8,1172.732,4.1,27.4
47.0,14.9,924.8,853.289,3.1,27.1
47.0,14.7,924.7,227.636,2.4,27.0
47.0,14.4,924.8,66.149,1.7,26.7
48.0,14.4,925.4,-3.44,1.6,26.2
54.0,14.6,926.2,-3.52,1.7,24.7
56.0,14.6,926.6,-3.54,2.1,23.9
58.0,15.1,926.9,-3.54,3.5,23.8
66.0,16.1,926.7,-3.54,4.3,22.8
73.0,17.0,926.3,-3.54,4.3,22.1
75.0,16.8,926.1,-3.54,4.8,21.5
79.0,16.7,926.1,-3.54,3.2,20.5
74.0,15.3,926.5,-3.54,4.1,20.0
79.0,15.4,926.8,-3.54,3.4,19.2
79.0,15.3,926.9,-3.54,4.4,19.0
79.0,15.8,927.4,131.38,4.1,19.6
74.0,16.5,928.3,848.322,3.4,21.4
68.0,16.2,928.9,1583.602,3.0,22.4
60.0,16.4,928.8,1820.843,3.0,24.8
53.0,15.7,928.4,2492.801,3.7,26.1
48.0,14.9,927.8,3207.898,3.2,26.7
43.0,14.9,927.0,3873.166,2.4,28.7
42.0,14.3,926.2,2809.208,2.0,28.3
38.0,14.1,925.2,3278.242,1.9,30.1
